0,1,0
1,29,32
2,29,32
3,29,32
4,29,32
5,29,32
6,29,32
7,29,32
8,29,32
9,29,32
10,29,32
11,29,32
12,29,32
13,29,32
14,29,32
15,29,32
16,29,32
17,29,32
18,29,32
19,29,32
20,29,32
21,29,32
22,29,32
23,29,32
24,29,32
25,29,32
26,29,32
27,29,32
28,29,32
29,29,32
30,28,32
31,25,32
32,25,32
33,25,32
34,25,32
35,25,32
36,25,32
37,24,32
38,21,32
39,18,32
40,17,32
41,15,32
42,14,32
43,13,32
44,13,32
45,13,32
46,13,32
47,13,32
48,13,32
49,12,32
50,12,32
51,12,32
52,12,32
53,12,32
54,12,32
55,12,32
56,12,32
57,12,32
58,12,32
59,12,32
60,12,32
61,11,32
62,9,32
63,6,32
64,2,32
65,2,32
66,2,32
67,1,32
68,1,32
69,1,32
70,1,32
71,0,32
72,0,32
73,0,32
74,0,32
75,0,32
76,0,32
77,0,32
78,0,32
79,0,32
80,0,32
81,0,32
82,0,30
83,0,29
84,0,26
85,0,23
86,0,18
87,0,17
88,0,16
89,0,16
90,0,16
91,0,16
92,0,16
93,0,14
94,0,11
95,0,10
96,0,5
97,0,2
98,0,1
99,0,0
100,0,0
101,0,0
102,0,0
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,4,0
114,4,0
115,4,0
116,4,0
117,4,0
118,4,0
119,4,0
120,4,0
121,4,0
122,4,0
123,4,0
124,4,0
125,4,0
126,4,0
127,4,0
128,4,0
129,0,0
130,0,0
131,0,0
132,0,0
133,0,0
134,0,0
135,4,2
136,4,2
137,4,2
138,4,2
139,4,2
140,4,2
141,4,2
142,4,2
143,4,2
144,4,2
145,4,2
146,4,2
147,4,2
148,4,2
149,1,2
150,1,2
151,1,2
152,1,2
153,1,2
154,1,2
155,1,2
156,1,2
157,1,2
158,1,2
159,1,2
160,1,2
161,1,2
162,1,2
163,1,2
164,0,2
165,0,2
166,0,2
167,0,2
168,0,2
169,0,2
170,0,2
171,0,2
172,0,2
173,0,2
174,0,2
175,0,2
176,0,2
177,0,2
178,0,2
179,0,2
180,0,2
181,0,2
182,0,2
183,0,2
184,0,1
185,0,1
186,0,0
187,0,0
188,0,0
189,0,0
190,0,0
191,0,0
192,0,0
193,0,0
194,5,2
195,5,2
196,5,2
197,5,2
198,5,2
199,5,2
200,5,2
201,5,2
202,5,2
203,5,2
204,5,2
205,5,2
206,2,2
207,2,2
208,2,2
209,2,2
210,2,2
211,2,2
212,1,2
213,1,2
214,0,2
215,0,2
216,0,2
217,0,2
218,0,2
219,0,2
220,0,2
221,0,2
222,0,2
223,0,2
224,0,2
225,0,2
226,0,2
227,0,2
228,0,2
229,0,2
230,0,2
231,0,2
232,0,2
233,0,2
234,0,2
235,0,2
236,0,1
237,0,1
238,0,1
239,0,0
240,0,0
241,0,0
242,0,0
243,0,0
244,0,0
245,0,0
246,3,2
247,3,2
248,3,2
249,3,2
250,3,2
251,3,2
252,3,2
253,3,2
254,3,2
255,3,2
256,3,2
257,3,2
258,3,2
259,2,2
260,2,2
261,2,2
262,2,2
263,2,2
264,2,2
265,2,2
266,2,2
267,2,2
268,2,2
269,2,2
270,1,2
271,0,2
272,0,2
273,0,2
274,0,2
275,0,2
276,0,2
277,0,2
278,0,2
279,0,2
280,0,2
281,0,2
282,0,2
283,0,2
284,0,2
285,0,2
286,0,2
287,0,2
288,0,2
289,0,2
290,0,2
291,0,2
292,0,2
293,0,2
294,0,2
295,0,1
296,0,0
297,0,0
298,0,0
299,0,0
300,0,0
301,0,0
302,0,0
303,0,0
304,0,0
305,0,0
306,0,0
307,0,0
308,2,0
309,2,0
310,2,0
311,2,0
312,2,0
313,2,0
314,2,0
315,2,0
316,2,0
317,2,0
318,2,0
319,2,0
320,2,0
321,2,0
322,0,0
323,0,0
324,0,0
325,0,0
326,0,0
327,0,0
328,0,0
329,0,0
330,0,0
331,0,0
332,0,0
333,0,0
334,1,1
335,1,1
336,1,1
337,1,1
338,1,1
339,1,1
340,1,1
341,1,1
342,1,1
343,1,1
344,1,1
345,1,1
346,1,1
347,0,1
348,0,1
349,0,1
350,0,1
351,0,1
352,0,1
353,0,0
354,0,0
355,0,0
356,0,0
357,0,0
358,0,0
359,0,0
360,1,1
361,1,1
362,1,1
363,1,1
364,1,1
365,0,1
366,0,1
367,0,1
368,0,1
369,0,1
370,0,0
