0,0,1
1,0,10
2,0,12
3,0,16
4,0,15
5,0,15
6,0,14
7,0,12
8,0,13
9,0,13
10,0,16
11,0,16
12,0,16
13,0,16
14,0,16
15,0,16
16,0,16
17,0,16
18,0,16
19,0,16
20,0,16
21,0,16
22,0,16
23,0,16
24,0,16
25,0,16
26,0,16
27,0,16
28,0,16
29,0,16
30,0,16
31,0,16
32,0,16
33,0,16
34,0,16
35,0,16
36,0,16
37,0,16
38,0,16
39,0,16
40,0,16
41,0,16
42,0,16
43,0,16
44,0,16
45,0,16
46,0,16
47,0,16
48,0,16
49,0,16
50,0,16
51,0,16
52,0,16
53,0,16
54,0,16
55,0,16
56,0,16
57,0,16
58,0,16
59,0,16
60,0,16
61,0,16
62,0,16
63,0,16
64,0,16
65,0,16
66,0,16
67,0,16
68,0,16
69,0,16
70,0,16
71,0,15
72,0,14
73,0,12
74,0,14
75,0,13
76,0,11
77,0,9
78,0,8
79,0,12
80,0,15
81,0,16
82,0,16
83,0,16
84,0,14
85,0,14
86,0,15
87,0,16
88,0,16
89,0,16
90,0,16
91,0,16
92,0,16
93,0,16
94,0,16
95,0,16
96,0,16
97,0,16
98,0,16
99,0,16
100,0,16
101,0,16
102,0,16
103,0,16
104,0,16
105,0,16
106,0,16
107,0,16
108,0,16
109,0,16
110,0,16
111,0,16
112,0,16
113,0,16
114,0,16
115,0,16
116,0,16
117,0,16
118,0,16
119,0,16
120,0,15
121,0,15
122,0,16
123,0,16
124,0,15
125,0,14
126,0,15
127,0,15
128,0,16
129,0,16
130,0,16
131,0,16
132,0,16
133,0,15
134,0,15
135,0,15
136,0,16
137,0,16
138,0,16
139,0,15
140,0,15
141,0,15
142,0,16
143,0,16
144,0,16
145,0,16
146,0,16
147,0,16
148,0,14
149,0,13
150,0,12
151,0,12
152,0,14
153,0,16
154,0,16
155,0,15
156,0,13
157,0,14
158,0,16
159,0,16
160,0,16
161,0,14
162,0,15
163,0,15
164,0,15
165,0,16
166,0,16
167,0,16
168,0,16
169,0,16
170,0,16
171,0,15
172,0,15
173,0,16
174,0,16
175,0,16
176,0,16
177,0,16
178,0,16
179,0,16
180,0,16
181,0,16
182,0,16
183,0,16
184,0,16
185,0,15
186,0,15
187,0,15
188,0,15
189,0,16
190,0,16
191,0,16
192,0,16
193,0,16
194,0,16
195,0,16
196,0,15
197,0,15
198,0,16
199,0,16
200,0,15
201,0,14
202,0,15
203,0,15
204,0,13
205,0,14
206,0,15
207,0,16
208,0,16
209,0,16
210,0,16
211,0,16
212,0,16
213,0,16
214,0,15
215,0,15
216,0,15
217,0,16
218,0,15
219,0,15
220,0,14
221,0,13
222,0,13
223,0,15
224,0,14
225,0,14
226,0,14
227,0,15
228,0,15
229,0,16
230,0,16
231,0,16
232,0,16
233,0,16
234,0,16
235,0,16
236,0,16
237,0,15
238,0,16
239,0,16
240,0,15
241,0,15
242,0,16
243,0,16
244,0,16
245,0,14
246,0,14
247,0,15
248,0,15
249,0,15
250,0,15
251,0,15
252,0,14
253,0,15
254,0,14
255,0,15
256,0,15
257,0,14
258,0,14
259,0,16
260,0,16
261,0,16
262,0,15
263,0,15
264,0,14
265,0,14
266,0,14
267,0,16
268,0,16
269,0,16
270,0,15
271,0,15
272,0,15
273,0,14
274,0,14
275,0,14
276,0,15
277,0,15
278,0,14
279,0,14
280,0,14
281,0,15
282,0,15
283,0,16
284,0,16
285,0,14
286,0,13
287,0,13
288,0,15
289,0,16
290,0,15
291,0,12
292,0,13
293,0,14
294,0,14
295,0,13
296,0,14
297,0,13
298,0,14
299,0,15
300,0,16
301,0,16
302,0,15
303,0,13
304,0,13
305,0,15
306,0,16
307,0,14
308,0,12
309,0,14
310,0,14
311,0,14
312,0,13
313,0,13
314,0,14
315,0,14
316,0,13
317,0,13
318,0,15
319,0,15
320,0,14
321,0,15
322,0,15
323,0,15
324,0,16
325,0,16
326,0,16
327,0,15
328,0,15
329,0,15
330,0,15
331,0,15
332,0,13
333,0,12
334,0,12
335,0,12
336,0,11
337,0,11
338,0,11
339,0,10
340,0,10
341,0,9
342,0,9
343,0,9
344,0,8
345,0,7
346,0,7
347,0,5
348,0,5
349,0,5
350,0,5
351,0,4
352,0,3
353,0,3
354,0,3
355,0,3
356,0,3
357,0,3
358,0,3
359,0,3
360,0,3
361,0,3
362,0,1
363,0,1
364,0,1
365,0,0
366,0,0
367,0,3
368,0,6
369,0,7
370,0,7
371,0,3
372,0,0
373,0,1
374,0,1
375,0,1
376,0,0
